1000	2.12541	0.0227585	2.12539	0.0227568
1000	1.20471	0.0128957	2.24963	0.0223608
1000	0.920926	0.0123368	2.34704	0.0367978
1000	0.769771	0.00688588	2.40855	0.0237567
1000	0.700765	0.00162311	2.55635	0.000126572
1000	0.663148	0.026445	2.68823	0.0750276
1000	0.883084	0.0233049	3.71165	0.0709539
1000	0.866312	0.0210653	4.33963	0.161559
1000	0.823598	0.00121221	4.74336	0.0419024
1000	0.819261	0.00398007	5.27006	0.037884
1000	0.827683	0.0465054	5.97922	0.422665
